Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Пари,Санкт-Петербург,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Тосно,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Гатчина,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Кингисепп,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Выборг,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Светогорск,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Пушкин,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Мурино,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Новое Девяткино,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Кудрово,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,д.Заневка,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Колпино,нет,51-1000000,65000,1000,4400,1500,7000,Бизнес
Пари,Москва,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Балашиха,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Подольск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Химки,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Мытищи,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Королёв,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Люберцы,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Красногорск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Электросталь,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Коломна,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Домодедово,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Одинцово,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Серпухов,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Щёлково,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Раменское,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Орехово-Зуево,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Долгопрудный,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Реутов,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Пушкино,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Жуковский,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Ногинск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Сергиев Посад,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Воскресенск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Лобня,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Ивантеевка,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Клин,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Видное,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Дубна,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Егорьевск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Чехов,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Дмитров,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Ступино,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Наро-Фоминск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Павловский Посад,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Фрязино,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Лыткарино,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Дзержинский,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Солнечногорск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Котельники,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Кашира,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Краснознаменск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Протвино,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Истра,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Шатура,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Апрелевка,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Дедовск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Луховицы,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Можайск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Ликино-Дулёво,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Красноармейск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Лосино-Петровский,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Озёры,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Старая Купавна,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Зарайск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Электрогорск,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Бронницы,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Звенигород,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Хотьково,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Черноголовка,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Электроугли,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Пущино,нет,1-10,35000,1500,7800,2000,0,Эконом
Пари,Москва,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Балашиха,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Подольск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Химки,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Мытищи,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Королёв,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Люберцы,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Красногорск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Электросталь,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Коломна,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Домодедово,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Одинцово,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Серпухов,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Щёлково,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Раменское,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Орехово-Зуево,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Долгопрудный,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Реутов,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Пушкино,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Жуковский,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Ногинск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Сергиев Посад,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Воскресенск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Лобня,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Ивантеевка,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Клин,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Видное,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Дубна,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Егорьевск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Чехов,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Дмитров,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Ступино,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Наро-Фоминск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Павловский Посад,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Фрязино,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Лыткарино,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Дзержинский,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Солнечногорск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Котельники,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Кашира,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Краснознаменск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Протвино,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Истра,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Шатура,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Апрелевка,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Дедовск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Луховицы,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Можайск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Ликино-Дулёво,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Красноармейск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Лосино-Петровский,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Озёры,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Старая Купавна,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Зарайск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Электрогорск,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Бронницы,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Звенигород,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Хотьково,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Черноголовка,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Электроугли,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Пущино,нет,1-10,70000,1500,7800,2000,0,Стандарт
Пари,Москва,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Балашиха,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Подольск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Химки,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Мытищи,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Королёв,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Люберцы,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Красногорск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Электросталь,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Коломна,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Домодедово,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Одинцово,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Серпухов,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Щёлково,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Раменское,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Орехово-Зуево,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Долгопрудный,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Реутов,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Пушкино,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Жуковский,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Ногинск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Сергиев Посад,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Воскресенск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Лобня,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Ивантеевка,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Клин,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Видное,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Дубна,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Егорьевск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Чехов,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Дмитров,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Ступино,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Наро-Фоминск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Павловский Посад,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Фрязино,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Лыткарино,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Дзержинский,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Солнечногорск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Котельники,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Кашира,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Краснознаменск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Протвино,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Истра,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Шатура,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Апрелевка,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Дедовск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Луховицы,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Можайск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Ликино-Дулёво,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Красноармейск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Лосино-Петровский,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Озёры,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Старая Купавна,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Зарайск,нет,1-10,98000,1500,7800,2000,0,Бизнес
Пари,Электрогорск,нет,1-10,98000,1500,7800,2000,0,Бизнес
