Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Пари,Кингисепп,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Выборг,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Светогорск,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Пушкин,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Мурино,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Новое Девяткино,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Кудрово,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,д.Заневка,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Колпино,нет,11-50,28000,5700,2000,9000,1500,Комфорт
Пари,Санкт-Петербург,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Тосно,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Гатчина,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Кингисепп,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Выборг,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Светогорск,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Пушкин,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Мурино,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Новое Девяткино,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Кудрово,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,д.Заневка,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Колпино,нет,11-50,75000,5700,2000,9000,1500,Премиум
Пари,Санкт-Петербург,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Тосно,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Гатчина,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Кингисепп,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Выборг,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Светогорск,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Пушкин,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Мурино,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Новое Девяткино,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Кудрово,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,д.Заневка,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Колпино,нет,51-300,17000,4400,1500,7000,1000,Базовый
Пари,Санкт-Петербург,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Тосно,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Гатчина,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Кингисепп,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Выборг,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Светогорск,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Пушкин,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Мурино,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Новое Девяткино,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Кудрово,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,д.Заневка,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Колпино,нет,51-300,25000,4400,1500,7000,1000,Комфорт
Пари,Санкт-Петербург,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Тосно,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Гатчина,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Кингисепп,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Выборг,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Светогорск,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Пушкин,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Мурино,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Новое Девяткино,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Кудрово,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,д.Заневка,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Колпино,нет,51-300,65000,4400,1500,7000,1000,Премиум
Пари,Москва,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Балашиха,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Подольск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Химки,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Мытищи,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Королёв,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Люберцы,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Красногорск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Электросталь,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Коломна,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Домодедово,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Одинцово,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Серпухов,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Щёлково,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Раменское,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Орехово-Зуево,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Долгопрудный,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Реутов,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Пушкино,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Жуковский,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Ногинск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Сергиев Посад,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Воскресенск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Лобня,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Ивантеевка,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Клин,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Видное,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Дубна,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Егорьевск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Чехов,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Дмитров,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Ступино,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Наро-Фоминск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Павловский Посад,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Фрязино,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Лыткарино,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Дзержинский,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Солнечногорск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Котельники,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Кашира,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Краснознаменск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Протвино,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Истра,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Шатура,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Апрелевка,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Дедовск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Луховицы,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Можайск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Ликино-Дулёво,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Красноармейск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Лосино-Петровский,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Озёры,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Старая Купавна,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Зарайск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Электрогорск,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Бронницы,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Звенигород,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Хотьково,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Черноголовка,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Электроугли,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Пущино,нет,1-10,35000,7800,2000,#Н/Д,1500,Базовый
Пари,Москва,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Балашиха,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Подольск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Химки,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Мытищи,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Королёв,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Люберцы,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Красногорск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Электросталь,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Коломна,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Домодедово,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Одинцово,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Серпухов,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Щёлково,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Раменское,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Орехово-Зуево,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Долгопрудный,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Реутов,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Пушкино,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Жуковский,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Ногинск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Сергиев Посад,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Воскресенск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Лобня,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Ивантеевка,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Клин,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Видное,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Дубна,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Егорьевск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Чехов,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Дмитров,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Ступино,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Наро-Фоминск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Павловский Посад,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Фрязино,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Лыткарино,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Дзержинский,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Солнечногорск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Котельники,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Кашира,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Краснознаменск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Протвино,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Истра,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Шатура,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Апрелевка,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Дедовск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Луховицы,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Можайск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Ликино-Дулёво,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Красноармейск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Лосино-Петровский,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Озёры,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Старая Купавна,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Зарайск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Электрогорск,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Бронницы,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Звенигород,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Хотьково,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Черноголовка,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Электроугли,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Пущино,нет,1-10,70000,7800,2000,#Н/Д,1500,Комфорт
Пари,Москва,нет,1-10,98000,7800,2000,#Н/Д,1500,Премиум
Пари,Балашиха,нет,1-10,98000,7800,2000,#Н/Д,1500,Премиум
Пари,Подольск,нет,1-10,98000,7800,2000,#Н/Д,1500,Премиум
Пари,Химки,нет,1-10,98000,7800,2000,#Н/Д,1500,Премиум
